^br^pt, -0.1603, -0.1362, -0.0809, -0.0431, -0.1022, -0.1212, -0.1172, -0.1091, -0.1028, -0.1010, -0.1014, -0.1001, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
^dapt, -0.1604, -0.1594, -0.1495, -0.1246, -0.1063, -0.1052, -0.1125, -0.1079, -0.0996, -0.0951, -0.1012, -0.1001, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
^d^lt, -0.1396, -0.1398, -0.1451, -0.1345, -0.1227, -0.1178, -0.1165, -0.1079, -0.0996, -0.0951, -0.1012, -0.1001, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
^gri, -0.1520, -0.0407, 0.2598, 0.2880, -0.0249, -0.1205, -0.1172, -0.1094, -0.1032, -0.1013, -0.1014, -0.1001, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
^lat, -0.1544, -0.1568, -0.1515, -0.1149, 0.0156, 0.0126, -0.0947, -0.1096, -0.1040, -0.1019, -0.1014, -0.1001, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
^part, -0.1187, -0.1234, -0.1398, -0.1275, -0.1069, -0.1055, -0.1125, -0.1096, -0.1035, -0.1015, -0.1014, -0.1001, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
^pil, -0.1328, -0.1370, -0.1479, -0.1402, -0.1242, -0.1178, -0.1158, -0.1096, -0.1035, -0.1015, -0.1014, -0.1001, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
ark, -0.1058, -0.1156, -0.1435, -0.1108, -0.0001, 0.0137, -0.0742, -0.0841, -0.0312, -0.0398, -0.0838, -0.1001, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
ar, -0.1391, -0.1443, -0.1417, -0.1010, 0.0396, 0.0442, -0.0690, -0.0841, -0.0311, -0.0397, -0.0838, -0.1001, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
art, -0.1482, -0.1507, -0.1482, -0.1108, -0.0001, 0.0181, -0.0727, -0.0824, -0.0308, -0.0398, -0.0838, -0.1001, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
