p, -0.1536, -0.2150, -0.2216, -0.1856, -0.1089, -0.1046, -0.1268, -0.1358, -0.1188, -0.0988, -0.0911, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
b, -0.1536, -0.2149, -0.2191, -0.1630, -0.0179, -0.0418, -0.1124, -0.1347, -0.1181, -0.0978, -0.0888, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
t, -0.1536, -0.2150, -0.2217, -0.1870, -0.1256, -0.1384, -0.1671, -0.1617, -0.1279, -0.1016, -0.0893, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
d, -0.1536, -0.2149, -0.2192, -0.1664, -0.0500, -0.0975, -0.1580, -0.1609, -0.1267, -0.0959, -0.0851, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
k, -0.1536, -0.2148, -0.2162, -0.1215, 0.1979, 0.0568, -0.1037, -0.1297, -0.1054, -0.0767, -0.0880, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
g, -0.1536, -0.2146, -0.2113, -0.0089, 0.5209, 0.3189, -0.0702, -0.1275, -0.1047, -0.0713, -0.0857, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
s, -0.1536, -0.2154, -0.2283, -0.2219, -0.2194, -0.2057, -0.1849, -0.1640, -0.1304, -0.1055, -0.0983, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
S, -0.1536, -0.2154, -0.2277, -0.2188, -0.2140, -0.1995, -0.1813, -0.1621, -0.1304, -0.1063, -0.1002, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
r, -0.1536, -0.2153, -0.2272, -0.2155, -0.1912, -0.0425, 0.4098, 0.2861, 0.0307, -0.0630, -0.0921, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
l, -0.1536, -0.2153, -0.2261, -0.2107, -0.1831, -0.0818, 0.2537, 0.1745, 0.0127, -0.0548, -0.0903, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
a, -0.1536, -0.2153, -0.2260, -0.2104, -0.1925, -0.1591, -0.0864, 0.0969, 0.2141, 0.0781, -0.0680, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
i, -0.1536, -0.2154, -0.2283, -0.2218, -0.2171, -0.1946, -0.1523, -0.0713, 0.0621, 0.0190, -0.0739, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
u, -0.1536, -0.2154, -0.2277, -0.2183, -0.2079, -0.1730, -0.0935, 0.0296, 0.1160, 0.0258, -0.0766, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
^, -0.1536, -0.2150, -0.2274, -0.2198, -0.2115, -0.1764, -0.0860, 0.0272, 0.0872, 0.0107, -0.0790, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
-, 0.0642, 0.5423, 0.6527, 0.3045, -0.1758, -0.2033, -0.1849, -0.1642, -0.1313, -0.1067, -0.1002, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
