p, -0.1697, -0.2333, -0.2390, -0.2112, -0.1668, -0.1733, -0.2016, -0.2139, -0.1953, -0.1360, 0.0206, 0.0030, -0.0347, -0.0758, -0.0971, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
b, -0.1697, -0.2332, -0.2376, -0.1954, -0.1014, -0.1336, -0.1949, -0.2135, -0.1922, -0.1099, 0.1570, 0.0949, -0.0132, -0.0744, -0.0971, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
t, -0.1697, -0.2333, -0.2390, -0.2119, -0.1777, -0.1977, -0.2255, -0.2286, -0.1991, -0.1066, 0.1781, 0.0708, -0.0548, -0.0953, -0.0988, -0.0984, -0.0988, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
d, -0.1697, -0.2332, -0.2376, -0.1972, -0.1242, -0.1732, -0.2219, -0.2282, -0.1936, -0.0005, 0.3977, 0.2291, -0.0208, -0.0931, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
k, -0.1697, -0.2332, -0.2359, -0.1677, 0.1139, -0.0736, -0.1933, -0.2068, -0.1766, -0.1208, -0.0450, -0.0599, -0.0768, -0.0888, -0.0984, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
g, -0.1697, -0.2331, -0.2330, -0.0818, 0.5941, 0.2912, -0.1745, -0.2058, -0.1731, -0.0842, 0.0465, -0.0114, -0.0587, -0.0874, -0.0984, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
s, -0.1697, -0.2334, -0.2428, -0.2373, -0.2387, -0.2358, -0.2334, -0.2296, -0.2098, -0.1779, -0.1533, -0.1264, -0.1058, -0.0985, -0.0988, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
S, -0.1697, -0.2334, -0.2424, -0.2354, -0.2356, -0.2326, -0.2314, -0.2285, -0.2123, -0.1921, -0.1775, -0.1442, -0.1019, -0.0778, -0.0969, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
r, -0.1697, -0.2334, -0.2422, -0.2333, -0.2197, -0.1038, 0.5109, 0.2983, -0.0870, -0.1532, -0.1662, -0.1359, -0.0621, -0.0527, -0.0929, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
l, -0.1697, -0.2334, -0.2416, -0.2298, -0.2144, -0.1413, 0.2125, 0.0573, -0.0953, -0.1430, -0.1655, -0.1436, -0.1031, -0.0771, -0.0958, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
a, -0.1697, -0.2334, -0.2415, -0.2292, -0.2200, -0.2033, -0.1628, 0.0269, 0.4455, 0.1741, -0.1072, -0.1094, 0.0788, 0.0120, -0.0843, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000, -0.1000
